"","ageph","postal","freq","agecar","sexph","fuel","split","use","fleet","sportc","cover","power","long","lat","geo","agephGR","claimAm"
"34592",32,2880,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","<66",4.23230616014565,51.0954028134275,"[0.053,0.12)","[32,35)",129.00379029
"34597",62,2930,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.49013073445654,51.3096510323604,"[-0.0057,0.053)","[59,63)",71.120652257
"34602",44,2950,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+++","<66",4.43311543381516,51.3339399073778,"[0.053,0.12)","[38,51)",1426.3793415
"34606",36,2980,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL+","<66",4.66002199519942,51.2577085127739,"[-0.065,-0.0057)","[35,38)",97.917942285
"34621",50,3040,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL+","<66",4.60136384457108,50.789923103521,"[0.19,0.27)","[38,51)",106.02406055
"34623",44,3070,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.52719061756195,50.884667577143,"[0.19,0.27)","[38,51)",156.74307571
"34624",24,3070,1,"0-1","Female","Petrol","Monthly","Private","No","No","MTPL+++","<66",4.52719061756195,50.884667577143,"[0.19,0.27)","[17,26)",71.889122184
"34628",31,3080,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","<66",4.51384042780755,50.8215106694742,"[0.27,0.36]","[29,32)",152.55367515
"34629",51,3090,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.5222847584241,50.7713845246434,"[0.27,0.36]","[51,55)",76.15289081
"34644",40,3350,2,"2-5","Female","Petrol","Twice","Private","No","No","MTPL","<66",5.03134590671179,50.8208925235175,"[-0.18,-0.12)","[38,51)",290.03542398
"34673",46,3630,2,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","<66",5.65932249154942,50.9734669432397,"[-0.0057,0.053)","[38,51)",4141.11091
"34678",56,3680,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",5.70477187043648,51.0880179217821,"[-0.065,-0.0057)","[55,59)",427.83943441
"34686",39,3800,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",5.20617046681723,50.8115935161719,"[-0.18,-0.12)","[38,51)",80.168765912
"34698",28,3970,1,"6-10","Female","Petrol","Once","Professional","No","No","MTPL","<66",5.25526824476406,51.1209480517525,"[-0.34,-0.24)","[26,29)",999.08527289
"34699",34,4000,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[32,35)",92.092444453
"34713",49,4000,1,"2-5","Female","Gasoil","Twice","Private","No","No","MTPL+","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[38,51)",1555.6310254
"34714",26,4000,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","66-110",5.55794531964205,50.6472504606649,"[0.053,0.12)","[26,29)",3327.5739404
"34724",52,4040,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL+","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[51,55)",1481.5604402
"34733",55,4100,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[55,59)",84.928321587
"34739",27,4100,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[26,29)",295.53866023
"34778",45,4420,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",5.51555386024849,50.6323311818112,"[0.053,0.12)","[38,51)",820.32925218
"34784",55,4420,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",5.51555386024849,50.6323311818112,"[0.053,0.12)","[55,59)",236.21773976
"34785",29,4420,1,"6-10","Female","Gasoil","Thrice","Private","No","No","MTPL+","<66",5.51555386024849,50.6323311818112,"[0.053,0.12)","[29,32)",3021.8716457
"34806",24,4606,1,"2-5","Female","Gasoil","Monthly","Private","No","No","MTPL+","<66",5.73980363115892,50.6956026987968,"[0.12,0.19)","[17,26)",471.8157457
"34814",44,4630,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",5.72144710857839,50.6200781663159,"[0.12,0.19)","[38,51)",128.35926713
"34815",31,4630,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL+","<66",5.72144710857839,50.6200781663159,"[0.12,0.19)","[29,32)",887.97939509
"34834",28,4800,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","<66",5.84550187660407,50.5845922911916,"[0.053,0.12)","[26,29)",3778.5170514
"34864",68,4900,1,"6-10","Female","Petrol","Once","Private","Yes","No","MTPL+++","<66",5.8563992458902,50.4720320356054,"[-0.065,-0.0057)","[63,73)",1426.3793415
"34922",26,5500,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",4.9052030036768,50.235573161182,"[-0.24,-0.18)","[26,29)",142.19172581
"34933",69,5640,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.65528900159234,50.3327508735982,"[-0.18,-0.12)","[63,73)",1363.4143863
"34941",38,5660,1,">10","Female","Gasoil","Once","Private","No","No","MTPL+","<66",4.47030587525149,50.0378336043113,"[-0.34,-0.24)","[38,51)",3021.8716457
"34942",71,5660,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","<66",4.47030587525149,50.0378336043113,"[-0.34,-0.24)","[63,73)",150.37221213
"34964",41,6000,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",150.37221213
"34982",52,6000,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[51,55)",628.65797882
"34988",47,6000,2,"6-10","Female","Petrol","Twice","Private","No","No","MTPL+","<66",4.43835321997811,50.4167840517472,"[-0.065,-0.0057)","[38,51)",4908.4157373
"35010",34,6180,2,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","66-110",4.36150364307995,50.4614537257167,"[-0.0057,0.053)","[32,35)",436.2430249
"35012",29,6180,1,"0-1","Female","Petrol","Thrice","Private","No","No","MTPL","<66",4.36150364307995,50.4614537257167,"[-0.0057,0.053)","[29,32)",226.599471
"35016",54,6200,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.51150406008508,50.3970732789273,"[-0.065,-0.0057)","[51,55)",72.558434701
"35019",70,6200,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.51150406008508,50.3970732789273,"[-0.065,-0.0057)","[63,73)",1400.1274173
"35037",57,6240,2,">10","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.53635372111408,50.4343390632785,"[-0.065,-0.0057)","[55,59)",1792.0470799
"35039",74,6240,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.53635372111408,50.4343390632785,"[-0.065,-0.0057)","[73,95]",638.30103694
"35052",45,6500,2,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL+","<66",4.2453537547179,50.2221663153271,"[-0.18,-0.12)","[38,51)",1576.9250791
"35070",66,6660,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+","<66",5.69947840990895,50.1481221258849,"[-0.34,-0.24)","[63,73)",158.99890679
"35090",53,6830,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL+","<66",5.08588207497584,49.7860054841453,"[-0.47,-0.34)","[51,55)",29.995116498
"35091",35,6860,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",5.55624286436387,49.8099018695015,"[-0.34,-0.24)","[35,38)",1049.1597649
"35097",65,6920,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",5.06868329986795,50.0610733752277,"[-0.34,-0.24)","[63,73)",203.96679218
"35100",61,6960,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",5.65276320386773,50.2891880285068,"[-0.18,-0.12)","[59,63)",1426.3793415
"35108",47,7000,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",3.95800977971852,50.4563515240065,"[-0.065,-0.0057)","[38,51)",74.14495326
"35136",32,7060,1,"2-5","Female","Petrol","Thrice","Professional","No","No","MTPL+","<66",4.03739807470075,50.5905348603939,"[-0.0057,0.053)","[32,35)",2545.5194485
"35170",68,7100,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","<66",4.16727563811995,50.4673717065803,"[-0.065,-0.0057)","[63,73)",185.96972228
"35179",46,7120,1,"6-10","Female","Gasoil","Thrice","Private","No","No","MTPL+","<66",4.09004787917019,50.3787604655918,"[-0.065,-0.0057)","[38,51)",152.99988349
"35180",36,7120,1,"0-1","Female","Petrol","Twice","Private","No","No","MTPL+++","<66",4.09004787917019,50.3787604655918,"[-0.065,-0.0057)","[35,38)",1426.3793415
"35196",44,7140,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.22552539188468,50.4567075884769,"[-0.0057,0.053)","[38,51)",173.97167569
"35208",53,7190,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.16304807120875,50.5602875278171,"[0.053,0.12)","[51,55)",1426.3793415
"35209",34,7190,1,"2-5","Female","Petrol","Thrice","Private","No","No","MTPL+","<66",4.16304807120875,50.5602875278171,"[0.053,0.12)","[32,35)",256.59458749
"35214",52,7300,1,"2-5","Female","Petrol","Twice","Private","No","No","MTPL","<66",3.77824646658229,50.4290656311582,"[-0.065,-0.0057)","[51,55)",331.26011715
"35228",51,7330,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",3.80693473545538,50.4506486543216,"[-0.065,-0.0057)","[51,55)",970.89977913
"35229",31,7330,1,"6-10","Female","Gasoil","Thrice","Private","No","No","MTPL","<66",3.80693473545538,50.4506486543216,"[-0.065,-0.0057)","[29,32)",77.888145484
"35234",33,7340,1,">10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",3.83370491829316,50.4058599594072,"[-0.065,-0.0057)","[32,35)",1491.0051835
"35310",31,7800,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","<66",3.77463463604493,50.634778132839,"[-0.065,-0.0057)","[29,32)",519.3369344
"35312",25,7800,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",3.77463463604493,50.634778132839,"[-0.065,-0.0057)","[17,26)",1185.3524674
"35328",32,7900,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",3.61339597106265,50.6058912136118,"[-0.12,-0.065)","[32,35)",788.10309396
"35367",25,8450,1,"6-10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",2.96685869038834,51.2368599356778,"[-0.12,-0.065)","[17,26)",1999.6826963
"35376",29,8500,1,">10","Female","Gasoil","Twice","Private","No","No","MTPL","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[29,32)",43.505313598
"35377",62,8500,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",3.26599388353309,50.815477076916,"[-0.24,-0.18)","[59,63)",1363.4143863
"35382",27,8550,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","<66",3.32883659370457,50.8052777576108,"[-0.24,-0.18)","[26,29)",3345.7693252
"35384",36,8560,2,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",3.16298553843195,50.8314930860231,"[-0.24,-0.18)","[35,38)",2281.116215
"35394",34,8580,1,"2-5","Female","Gasoil","Twice","Private","No","No","MTPL+","<66",3.43773620133127,50.7776148252496,"[-0.18,-0.12)","[32,35)",52.503848547
"35397",28,8620,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",2.75665762329837,51.1233706831434,"[-0.12,-0.065)","[26,29)",3207.0976874
"35410",44,8800,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","<66",3.1234319200656,50.9364726572039,"[-0.18,-0.12)","[38,51)",2760.8645535
"35425",31,8930,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",3.1440406490295,50.7925066548079,"[-0.24,-0.18)","[29,32)",1595.4923041
"35426",21,8930,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",3.1440406490295,50.7925066548079,"[-0.24,-0.18)","[17,26)",131.97851259
"35432",76,8970,2,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",2.72081142348357,50.8468674165759,"[-0.12,-0.065)","[73,95]",1181.7084326
"35450",70,9060,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",3.79762310402532,51.1988869459921,"[0.053,0.12)","[63,73)",3021.8716457
"35467",31,9160,1,"2-5","Female","Petrol","Twice","Private","Yes","No","MTPL","<66",3.9500847545002,51.1137842820889,"[0.053,0.12)","[29,32)",154.78471687
"35475",33,9220,1,">10","Female","Gasoil","Once","Private","No","No","MTPL","<66",4.12891471974454,51.0782073532139,"[-0.0057,0.053)","[32,35)",70.773601323
"35478",50,9260,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL+","<66",3.94277757915368,50.9988654493534,"[-0.0057,0.053)","[38,51)",1835.7754977
"35482",27,9300,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.03635348191886,50.9417484826891,"[-0.0057,0.053)","[26,29)",382.94591707
"35488",32,9300,1,"0-1","Female","Petrol","Twice","Private","No","No","MTPL+++","<66",4.03635348191886,50.9417484826891,"[-0.0057,0.053)","[32,35)",1426.3793415
"35489",25,9300,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.03635348191886,50.9417484826891,"[-0.0057,0.053)","[17,26)",214.99805404
"35498",40,9420,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","<66",3.9413774171549,50.9216124752921,"[-0.0057,0.053)","[38,51)",145.01771199
"35499",46,9420,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",3.9413774171549,50.9216124752921,"[-0.0057,0.053)","[38,51)",155.77629097
"35512",36,9600,1,"6-10","Female","Petrol","Twice","Private","No","No","MTPL","<66",3.59684986083487,50.7496567004369,"[-0.12,-0.065)","[35,38)",2614.409059
"35547",66,1000,1,"0-1","Female","Petrol","Monthly","Private","No","No","MTPL+++","<66",4.35648860980085,50.8448425917282,"[0.27,0.36]","[63,73)",3349.834779
"35554",30,1000,2,"2-5","Female","Petrol","Thrice","Private","No","No","MTPL+","<66",4.35648860980085,50.8448425917282,"[0.27,0.36]","[29,32)",300.74442425
"35555",20,1000,1,">10","Female","Petrol","Twice","Private","No","No","MTPL","<66",4.35648860980085,50.8448425917282,"[0.27,0.36]","[17,26)",2949.9329448
"35557",43,1030,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.37594298765491,50.861628614756,"[0.27,0.36]","[38,51)",65.072050253
"35559",33,1030,2,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.37594298765491,50.861628614756,"[0.27,0.36]","[32,35)",142.53877674
"35565",53,1040,1,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.38399890438787,50.8327802283559,"[0.27,0.36]","[51,55)",79.05324505
"35568",30,1050,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL+","<66",4.36698754585594,50.8223371896674,"[0.27,0.36]","[29,32)",82.498965045
"35611",24,1170,2,"6-10","Female","Petrol","Once","Private","Yes","No","MTPL+","<66",4.41291736700043,50.792935290234,"[0.27,0.36]","[17,26)",299.95116498
"35614",54,1180,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.35081678346985,50.7896901067224,"[0.27,0.36]","[51,55)",68.988767944
"35635",48,1200,2,">10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.42080939297641,50.8479830681241,"[0.27,0.36]","[38,51)",240.65503385
"35639",47,1200,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.42080939297641,50.8479830681241,"[0.27,0.36]","[38,51)",80.441448789
"35641",53,1200,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL+++","<66",4.42080939297641,50.8479830681241,"[0.27,0.36]","[51,55)",882.92236718
"35669",67,1400,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.31374235131719,50.591511802916,"[0.12,0.19)","[63,73)",742.19321317
"35678",35,1420,1,"6-10","Female","Gasoil","Once","Private","No","No","MTPL","<66",4.34807966197807,50.6919826162582,"[0.27,0.36]","[35,38)",74.566372252
"35732",70,1800,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.42325977156203,50.9301152847022,"[0.19,0.27)","[63,73)",1084.5093815
"35746",31,1840,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","<66",4.26609190918735,51.0107327182937,"[0.12,0.19)","[29,32)",68.666506362
"35775",58,2000,2,"6-10","Female","Gasoil","Monthly","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[55,59)",137.48174884
"35792",28,2000,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.38841775874899,51.2155085462307,"[-0.0057,0.053)","[26,29)",3116.765287
"35812",47,2220,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.71751524496154,51.0672507729471,"[-0.18,-0.12)","[38,51)",1513.5139155
"35832",38,2547,1,">10","Female","Petrol","Once","Professional","No","No","MTPL","<66",4.48726408541738,51.1276828943596,"[-0.0057,0.053)","[38,51)",422.36098751
"35840",45,2640,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.4503374032385,51.1745794238531,"[-0.0057,0.053)","[38,51)",1239.4676239
"35854",23,2830,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL","<66",4.35806940682517,51.0539693087487,"[0.053,0.12)","[17,26)",1625.0660017
"35859",38,2870,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.29498572057647,51.0658742115248,"[0.053,0.12)","[38,51)",70.64965456
"35868",43,2890,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",4.22031760340238,51.0512119829752,"[0.053,0.12)","[38,51)",67.030409099
"35873",43,2930,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",4.49013073445654,51.3096510323604,"[-0.0057,0.053)","[38,51)",656.32289619
"35880",37,2950,1,"2-5","Female","Petrol","Once","Private","No","No","MTPL","<66",4.43311543381516,51.3339399073778,"[0.053,0.12)","[35,38)",3021.8716457
"35898",72,3090,1,"2-5","Female","Petrol","Once","Private","Yes","No","MTPL+++","<66",4.5222847584241,50.7713845246434,"[0.27,0.36]","[63,73)",371.84028716
"35905",37,3130,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",4.77395046361875,51.0070901702912,"[-0.18,-0.12)","[35,38)",67.030409099
"35907",38,3140,1,"2-5","Female","Petrol","Thrice","Private","No","No","MTPL+++","<66",4.64370138657085,51.0050188259042,"[-0.065,-0.0057)","[38,51)",1491.0051835
"35934",29,3570,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL","<66",5.27993197358165,50.8782831651204,"[-0.12,-0.065)","[29,32)",118.49310484
"35967",69,4000,1,">10","Female","Petrol","Once","Private","No","No","MTPL","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[63,73)",1426.3793415
"35972",41,4000,1,"6-10","Female","Petrol","Thrice","Private","No","No","MTPL+","<66",5.55794531964205,50.6472504606649,"[0.053,0.12)","[38,51)",1426.3793415
"35978",32,4040,1,"6-10","Female","Petrol","Monthly","Private","No","No","MTPL","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[32,35)",1017.4541831
"35979",76,4040,1,"6-10","Female","Petrol","Once","Professional","No","No","MTPL+","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[73,95]",110.36219723
"35981",43,4040,1,"2-5","Female","Petrol","Twice","Private","No","No","MTPL+","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[38,51)",110.36219723
"35984",48,4040,1,"0-1","Female","Petrol","Once","Private","No","No","MTPL","<66",5.61386419163438,50.679463671463,"[0.12,0.19)","[38,51)",361.37918041
"35995",54,4100,1,"6-10","Female","Petrol","Once","Private","No","No","MTPL+","<66",5.50186115381436,50.5826294520542,"[-0.0057,0.053)","[51,55)",171.59189785
"36039",42,4450,1,">10","Female","Petrol","Twice","Private","No","No","MTPL+","<66",5.5308895166779,50.7160763134502,"[0.053,0.12)","[38,51)",64.625841908
